level,TEMP,DEWP,STP,VISIB,WDSP,MXSPD,MAX,MIN,PRCP,SNDP,FRSHTT,timestamp,TEMP_180,TEMP_30,DEWP_180,DEWP_30,STP_180,STP_30,VISIB_180,VISIB_30,WDSP_180,WDSP_30,MXSPD_180,MXSPD_30,MAX_180,MAX_30,MIN_180,MIN_30,PRCP_180,PRCP_30,SNDP_180,SNDP_30,delta
34.3,72.1,47.6,865.1,14.9,7.1,14.0,91.9,52.0,0.0,999.9,0,8320572,41.6,54.7,29.3,33.8,872.2,871.9,12.6,16.0,7.2,7.6,13.3,14.8,54.1,68.4,29.5,40.4,0.1,0.0,707.5,999.9,0.09999999999999432
34.3,70.4,49.0,865.0,16.6,7.3,15.0,82.9,57.0,0.0,999.9,0,8321436,41.7,55.7,29.3,34.5,872.1,871.5,12.6,16.0,7.2,7.6,13.3,14.7,54.3,69.6,29.6,41.1,0.1,0.0,707.5,999.9,0.0
34.1,73.1,45.3,862.2,18.2,14.6,25.1,81.0,62.1,0.0,999.9,0,8322300,41.8,56.4,29.4,35.2,872.1,871.1,12.7,16.1,7.2,7.6,13.4,14.7,54.4,70.3,29.7,42.0,0.1,0.0,707.5,999.9,-0.19999999999999574
34.3,59.7,49.1,867.0,17.5,8.8,20.0,82.9,48.9,0.46,999.9,18,8323164,42.0,57.0,29.4,35.7,872.0,871.0,12.7,16.2,7.2,7.7,13.4,14.6,54.5,70.8,29.8,42.4,0.1,0.0,707.5,999.9,0.19999999999999574
34.3,58.5,50.0,866.3,14.2,8.8,24.1,77.0,46.9,0.07,999.9,56,8324028,42.1,57.4,29.5,36.1,871.9,871.1,12.8,16.5,7.3,7.6,13.5,14.3,54.6,71.4,29.9,42.9,0.1,0.0,707.5,999.9,0.0
34.3,56.2,41.8,867.9,18.2,7.4,14.0,64.0,46.9,0.02,999.9,16,8324892,42.1,57.9,29.6,36.7,871.9,871.2,12.8,16.6,7.3,7.6,13.6,14.2,54.7,72.1,30.0,43.3,0.1,0.0,707.5,999.9,0.0
34.3,53.3,38.2,870.7,17.4,7.1,14.0,64.9,41.0,0.0,999.9,0,8325756,42.2,58.4,29.6,37.2,871.8,870.9,12.8,16.8,7.3,7.6,13.6,14.2,54.7,72.4,30.1,43.7,0.1,0.0,707.5,999.9,0.0
34.3,56.6,35.2,869.9,13.7,5.5,11.1,72.0,41.0,0.0,999.9,0,8326620,42.3,58.8,29.6,37.5,871.8,871.0,12.9,16.9,7.3,7.5,13.7,14.2,54.8,72.9,30.1,44.0,0.1,0.0,707.5,999.9,0.0
34.4,62.0,44.4,864.7,11.8,7.9,15.9,73.0,43.0,0.02,999.9,16,8327484,42.3,59.3,29.6,37.8,871.7,870.9,12.9,16.8,7.3,7.5,13.7,14.2,54.8,73.6,30.2,44.3,0.1,0.0,707.5,999.9,0.10000000000000142
34.3,53.3,33.7,867.0,14.5,10.2,18.1,68.0,45.0,0.03,999.9,16,8328348,42.4,59.8,29.7,38.3,871.7,870.6,12.9,16.5,7.3,7.5,13.7,14.4,54.9,74.0,30.2,44.7,0.1,0.0,707.5,999.9,-0.10000000000000142
34.3,51.2,34.5,867.3,15.3,6.4,13.0,63.0,37.0,0.0,999.9,16,8329212,42.4,59.7,29.7,38.3,871.6,870.3,12.8,16.4,7.3,7.7,13.7,14.6,54.9,73.9,30.3,45.0,0.1,0.0,707.5,999.9,0.0
34.3,54.0,46.2,866.4,12.6,6.3,13.0,64.9,37.0,0.11,999.9,16,8330076,42.4,59.3,29.8,38.2,871.6,870.2,12.8,16.4,7.3,7.5,13.7,14.2,54.9,73.6,30.3,44.9,0.1,0.0,707.5,999.9,0.0
34.2,52.7,45.0,867.5,15.1,7.3,12.0,66.9,46.9,0.05,999.9,16,8330940,42.5,59.4,29.8,38.7,871.6,869.9,12.8,16.0,7.3,7.4,13.7,13.9,55.0,73.4,30.3,44.6,0.1,0.0,707.5,999.9,-0.09999999999999432
34.2,56.4,47.9,867.2,14.9,6.4,11.1,69.1,46.9,0.1,999.9,16,8331804,42.6,59.3,29.9,39.0,871.5,869.6,12.8,15.8,7.2,7.4,13.6,13.9,55.1,73.4,30.4,44.7,0.1,0.0,707.5,999.9,0.0
34.3,54.7,49.9,866.3,14.3,5.9,12.0,71.1,50.0,0.17,999.9,48,8332668,42.7,59.5,30.0,39.5,871.5,869.5,12.8,15.7,7.2,7.3,13.6,13.6,55.2,73.5,30.4,44.9,0.1,0.0,707.5,999.9,0.09999999999999432
34.3,59.4,44.4,867.9,20.1,8.0,23.9,71.1,51.1,0.04,999.9,18,8333532,42.7,59.8,30.1,40.3,871.5,869.0,12.7,15.4,7.2,7.3,13.6,13.4,55.2,73.9,30.5,45.5,0.1,0.0,707.5,999.9,0.0
34.3,55.8,47.9,868.7,15.0,6.3,13.0,73.0,45.0,0.06,999.9,50,8334396,42.7,60.2,30.2,40.9,871.4,868.6,12.7,15.4,7.2,7.3,13.6,13.9,55.2,74.2,30.6,46.1,0.1,0.0,707.5,999.9,0.0
34.3,57.4,42.7,871.2,15.5,6.0,12.0,71.1,44.1,0.01,999.9,16,8335260,42.7,60.2,30.3,41.4,871.4,868.4,12.7,15.4,7.2,7.3,13.6,14.0,55.2,74.3,30.6,46.5,0.1,0.0,707.5,999.9,0.0
34.3,61.1,37.7,876.7,13.0,6.7,12.0,75.0,44.1,0.0,999.9,0,8336124,42.8,60.1,30.4,41.5,871.4,868.4,12.7,15.5,7.2,7.3,13.7,13.9,55.3,74.4,30.7,46.5,0.1,0.0,707.5,999.9,0.0
34.4,64.8,37.5,881.3,14.9,6.4,10.1,81.0,46.9,0.0,999.9,0,8336988,42.9,60.2,30.4,41.5,871.4,868.7,12.7,15.5,7.2,7.3,13.6,14.0,55.4,74.4,30.8,46.5,0.1,0.0,707.5,999.9,0.10000000000000142
34.4,70.1,45.0,879.1,23.2,6.8,12.0,87.1,48.9,0.0,999.9,0,8337852,43.0,60.4,30.4,41.5,871.5,869.2,12.7,15.5,7.2,7.2,13.6,13.8,55.6,74.5,30.9,46.6,0.1,0.0,707.5,999.9,0.0
34.4,75.5,45.0,872.4,18.2,7.1,11.1,91.0,53.1,0.0,999.9,0,8338716,43.2,60.9,30.5,41.9,871.5,869.5,12.8,16.0,7.2,7.2,13.6,13.8,55.7,75.1,31.0,46.9,0.1,0.0,707.5,999.9,0.0
34.4,75.6,48.0,871.7,22.4,6.5,10.1,91.9,57.9,0.0,999.9,0,8339580,43.4,61.6,30.5,42.4,871.5,869.5,12.8,16.1,7.2,7.2,13.6,13.8,56.0,75.7,31.1,47.4,0.1,0.0,707.5,999.9,0.0
34.4,70.7,43.7,874.9,36.9,5.2,8.9,84.9,54.0,0.0,999.9,0,8340444,43.6,62.0,30.6,42.8,871.5,869.6,12.9,16.3,7.2,7.2,13.6,13.7,56.2,76.3,31.3,48.0,0.1,0.0,707.5,999.9,0.0
34.4,73.1,43.8,875.1,28.0,5.5,10.1,93.0,54.0,0.0,999.9,0,8341308,43.8,62.3,30.7,42.8,871.5,869.8,13.0,17.0,7.2,7.2,13.6,13.6,56.4,76.7,31.4,48.2,0.1,0.0,707.5,999.9,0.0
34.4,81.8,48.6,871.9,17.6,7.2,12.0,97.0,54.0,0.0,999.9,0,8342172,43.9,62.6,30.8,42.8,871.5,870.1,13.1,17.2,7.2,7.1,13.6,13.5,56.6,77.3,31.5,48.2,0.1,0.0,707.5,999.9,0.0
34.4,81.8,46.6,870.3,20.3,7.7,14.0,98.1,64.0,0.0,999.9,0,8343036,44.1,63.3,30.9,43.1,871.5,870.2,13.1,17.3,7.2,7.1,13.6,13.5,56.8,78.0,31.6,48.2,0.1,0.0,707.5,999.9,0.0
34.4,78.2,47.9,869.8,14.7,6.6,15.0,97.0,60.1,0.0,999.9,18,8343900,44.2,63.9,30.9,43.5,871.5,870.1,13.1,17.5,7.2,7.1,13.5,13.7,57.0,78.8,31.8,48.8,0.1,0.0,707.5,999.9,0.0
34.4,78.5,48.7,868.1,15.5,6.5,12.0,93.9,60.1,0.0,999.9,0,8344764,44.4,64.4,31.0,44.0,871.5,869.8,13.1,17.5,7.1,7.2,13.4,13.9,57.2,79.3,31.9,49.3,0.1,0.0,707.5,999.9,0.0
34.4,78.0,48.3,868.6,18.0,7.6,10.1,90.0,62.1,0.0,999.9,0,8345628,44.6,64.7,31.1,44.2,871.5,869.6,13.1,17.5,7.1,7.2,13.4,13.9,57.4,79.6,32.1,49.7,0.1,0.0,707.5,999.9,0.0
34.4,79.6,46.0,869.0,18.2,8.9,14.0,93.9,62.1,0.0,999.9,0,8346492,44.8,64.9,31.2,44.5,871.5,869.6,13.1,17.4,7.1,7.2,13.4,14.0,57.6,79.6,32.3,50.0,0.1,0.0,707.5,999.9,0.0
34.4,79.9,43.8,869.1,17.0,8.1,13.0,95.0,63.0,0.0,999.9,0,8347356,45.0,65.1,31.3,44.4,871.5,869.7,13.1,17.5,7.1,7.3,13.4,14.0,57.9,79.7,32.4,50.4,0.1,0.0,707.5,999.9,0.0
34.4,79.6,44.4,868.4,17.6,6.9,12.0,95.0,61.0,0.0,999.9,0,8348220,45.3,65.4,31.4,44.2,871.5,869.9,13.1,17.5,7.1,7.3,13.4,13.9,58.1,80.1,32.6,50.6,0.1,0.0,707.5,999.9,0.0
34.3,82.4,40.2,868.2,17.0,11.0,18.1,96.1,61.0,0.0,999.9,0,8349084,45.6,65.7,31.5,44.2,871.4,870.1,13.1,17.5,7.1,7.1,13.4,13.5,58.4,80.5,32.9,50.5,0.1,0.0,707.5,999.9,-0.10000000000000142
34.3,82.3,36.7,868.0,18.6,12.3,24.1,96.1,66.0,0.0,999.9,0,8349948,45.9,66.4,31.6,43.9,871.4,870.1,13.2,17.5,7.2,7.1,13.5,13.4,58.7,81.0,33.1,50.9,0.1,0.0,707.5,999.9,0.0
34.4,72.8,40.6,869.0,21.7,8.8,15.9,96.1,55.0,0.0,999.9,0,8350812,46.1,67.2,31.7,43.5,871.4,870.2,13.2,17.6,7.2,7.3,13.6,13.4,59.0,81.6,33.3,51.6,0.1,0.0,707.5,999.9,0.10000000000000142
34.4,65.5,37.4,871.8,17.6,8.4,15.0,79.0,51.1,0.0,999.9,0,8351676,46.4,67.8,31.8,43.4,871.3,870.2,13.3,17.8,7.2,7.3,13.6,13.5,59.4,82.7,33.5,51.8,0.1,0.0,707.5,999.9,0.0
34.3,69.1,45.0,867.3,17.8,7.5,17.1,84.9,51.1,0.0,999.9,2,8352540,46.6,68.2,31.9,43.4,871.3,870.3,13.4,17.8,7.3,7.3,13.6,13.5,59.6,83.1,33.7,52.2,0.1,0.0,707.5,999.9,-0.10000000000000142
34.3,73.9,50.0,864.0,19.5,7.5,15.9,89.1,55.0,0.0,999.9,0,8353404,46.8,68.6,32.0,43.7,871.3,870.2,13.4,17.9,7.3,7.4,13.7,13.7,59.9,83.6,33.9,52.5,0.1,0.0,707.5,999.9,0.0
34.3,71.4,47.0,865.0,24.2,7.8,14.0,91.0,54.0,0.0,999.9,0,8354268,47.1,69.0,32.2,43.9,871.2,870.1,13.5,18.2,7.3,7.4,13.7,13.7,60.2,84.1,34.1,52.9,0.1,0.0,707.5,999.9,0.0
34.2,69.9,39.6,868.1,29.0,6.4,11.1,86.0,54.0,0.0,999.9,0,8355132,47.4,69.6,32.3,44.3,871.1,870.1,13.6,18.5,7.3,7.3,13.8,13.6,60.5,84.9,34.3,53.2,0.1,0.0,707.5,999.9,-0.09999999999999432
34.2,80.7,35.6,864.4,19.9,11.9,20.0,91.9,71.1,0.0,999.9,0,8355996,47.6,70.2,32.4,44.5,871.0,870.1,13.8,18.9,7.3,7.3,13.8,13.5,60.8,85.6,34.5,53.8,0.1,0.0,713.0,999.9,0.0
34.2,75.6,39.8,864.7,11.3,8.4,15.9,93.0,53.1,0.0,999.9,0,8356860,47.9,71.1,32.5,44.2,870.9,870.0,13.8,19.2,7.4,7.5,13.9,13.7,61.1,86.5,34.8,54.9,0.1,0.0,718.6,999.9,0.0
34.0,77.3,40.2,863.8,11.9,10.6,20.0,91.9,52.9,0.0,999.9,0,8357724,48.2,71.9,32.6,44.0,870.8,869.9,13.9,19.1,7.4,7.5,13.9,13.9,61.5,87.4,35.0,55.1,0.1,0.0,718.6,999.9,-0.20000000000000284
34.2,71.1,48.4,866.4,19.1,8.2,15.0,90.0,60.1,0.09,999.9,18,8358588,48.5,72.5,32.7,43.7,870.8,869.8,13.9,19.0,7.4,7.7,14.0,14.1,61.7,88.2,35.2,55.3,0.1,0.0,718.6,999.9,0.20000000000000284
34.1,70.3,44.9,869.9,18.2,8.6,15.0,82.0,59.0,0.0,999.9,18,8359452,48.7,73.1,32.8,43.7,870.7,869.8,14.0,19.1,7.5,7.8,14.0,14.2,62.0,88.8,35.3,55.7,0.1,0.0,724.1,999.9,-0.10000000000000142
34.1,67.6,44.8,877.2,15.9,6.5,12.0,84.9,53.1,0.0,999.9,0,8360316,48.8,73.5,32.9,43.7,870.8,869.9,14.0,19.1,7.4,7.8,14.0,14.0,62.2,89.2,35.5,55.9,0.1,0.0,724.1,999.9,0.0
34.1,74.0,44.8,875.4,25.5,6.7,13.0,93.0,52.9,0.0,999.9,0,8361180,49.0,73.9,32.9,43.6,870.8,870.2,14.1,19.1,7.5,7.8,14.0,13.9,62.4,89.6,35.6,56.2,0.1,0.0,724.1,999.9,0.0
34.1,80.6,46.2,872.8,27.1,7.0,11.1,96.8,62.4,0.0,999.9,0,8362044,49.3,74.4,33.1,43.7,870.8,870.3,14.1,19.4,7.5,7.8,14.0,14.0,62.7,90.3,35.8,56.5,0.1,0.0,724.1,999.9,0.0
34.0,83.8,44.2,871.0,28.8,7.7,15.0,102.6,66.7,0.0,999.9,0,8362908,49.5,75.1,33.2,44.0,870.8,870.2,14.2,19.9,7.4,7.8,14.0,13.9,63.0,91.0,36.0,57.1,0.1,0.0,724.1,999.9,-0.10000000000000142
34.0,89.2,45.1,868.8,24.2,11.0,22.0,102.6,65.8,0.0,999.9,2,8363772,49.7,75.7,33.2,44.2,870.8,869.8,14.3,20.4,7.5,7.9,14.0,14.1,63.3,91.7,36.2,57.8,0.1,0.0,724.1,999.9,0.0
34.0,85.2,54.2,869.4,23.0,9.3,19.0,96.4,75.0,0.0,999.9,0,8364636,50.1,76.3,33.3,44.2,870.8,869.5,14.4,20.4,7.5,8.0,14.1,14.4,63.7,92.3,36.4,58.3,0.1,0.0,724.1,999.9,0.0
34.0,81.0,58.0,869.8,26.5,7.3,21.0,93.7,67.8,0.04,999.9,18,8365500,50.4,76.6,33.5,44.5,870.7,869.4,14.4,20.6,7.5,8.1,14.1,14.7,64.0,92.4,36.7,59.1,0.1,0.0,724.1,999.9,0.0
34.1,79.8,52.3,872.3,29.4,8.2,15.0,93.6,66.2,0.0,999.9,2,8366364,50.6,76.8,33.7,44.8,870.7,869.3,14.5,20.7,7.5,8.1,14.2,15.0,64.2,92.5,37.0,59.4,0.1,0.0,724.1,999.9,0.10000000000000142
34.0,78.2,45.5,872.6,30.7,5.6,11.1,94.3,62.8,0.0,999.9,0,8367228,50.9,77.1,33.8,45.1,870.6,869.3,14.6,20.4,7.5,8.2,14.2,15.2,64.5,92.8,37.2,59.8,0.1,0.0,724.1,999.9,-0.10000000000000142
33.9,82.1,48.3,867.9,25.3,7.2,15.0,97.7,63.3,0.0,999.9,0,8368092,51.1,77.3,33.9,45.2,870.6,869.2,14.7,20.5,7.6,8.2,14.3,15.3,64.7,92.8,37.4,60.1,0.1,0.0,724.1,999.9,-0.10000000000000142
33.9,81.5,52.6,868.9,15.1,10.3,22.0,94.5,72.3,0.0,999.9,0,8368956,51.3,77.3,34.0,45.2,870.6,869.0,14.8,20.8,7.6,8.2,14.3,15.4,65.0,92.9,37.6,60.4,0.1,0.0,724.1,999.9,0.0
33.9,83.5,52.2,871.3,17.0,8.0,14.0,98.8,71.1,0.0,999.9,0,8369820,51.6,77.3,34.1,45.4,870.5,869.0,14.8,20.6,7.6,8.3,14.4,15.6,65.2,92.7,37.8,60.7,0.1,0.0,724.1,999.9,0.0
33.9,81.8,46.2,873.0,19.1,6.8,11.1,98.6,66.9,0.0,999.9,0,8370684,51.9,77.5,34.3,45.5,870.4,869.0,14.8,20.7,7.6,8.3,14.4,15.6,65.5,92.8,38.1,61.0,0.1,0.0,724.1,999.9,0.0
33.9,80.6,42.9,873.1,20.9,6.4,11.1,95.2,63.5,0.0,999.9,0,8371548,52.1,77.6,34.4,45.4,870.4,869.2,14.9,20.8,7.6,8.4,14.4,15.6,65.8,93.0,38.4,61.3,0.1,0.0,724.1,999.9,0.0
33.9,81.9,43.3,871.5,26.1,6.6,10.1,95.7,65.8,0.0,999.9,0,8372412,52.4,77.7,34.5,45.2,870.4,869.4,15.0,20.9,7.6,8.3,14.4,15.6,66.0,93.1,38.6,61.3,0.1,0.0,724.1,999.9,0.0
33.8,81.5,42.1,871.2,29.4,6.0,12.0,98.1,64.4,0.0,999.9,0,8373276,52.6,77.8,34.5,45.1,870.4,869.4,15.1,21.2,7.6,8.2,14.4,15.5,66.3,93.2,38.9,61.4,0.1,0.0,724.1,999.9,-0.10000000000000142
33.8,80.4,47.9,869.7,23.2,6.4,13.0,93.6,71.1,0.0,999.9,16,8374140,52.9,77.8,34.6,45.1,870.4,869.5,15.2,21.6,7.6,8.2,14.4,15.5,66.5,93.3,39.1,61.5,0.1,0.0,724.1,999.9,0.0
33.8,75.2,55.0,869.2,21.1,11.2,28.0,86.0,63.3,0.01,999.9,18,8375004,53.1,77.8,34.7,45.2,870.5,869.5,15.3,21.8,7.6,8.1,14.4,15.5,66.7,93.2,39.3,61.8,0.1,0.0,729.6,999.9,0.0
33.8,70.8,57.6,869.5,19.1,8.0,17.1,87.3,62.1,0.23,999.9,18,8375868,53.4,77.6,34.9,45.7,870.4,869.6,15.4,21.9,7.6,8.2,14.4,15.8,67.0,92.9,39.6,61.9,0.1,0.0,735.2,999.9,0.0
33.8,80.6,50.4,869.4,24.6,10.3,19.0,93.7,69.6,0.23,999.9,0,8376732,53.6,77.2,35.0,46.4,870.5,869.6,15.4,21.9,7.6,8.0,14.4,15.6,67.3,92.6,39.9,61.8,0.1,0.0,740.7,999.9,0.0
33.8,77.3,49.7,871.8,23.2,6.5,12.0,92.3,61.7,0.0,999.9,0,8377596,53.9,77.5,35.2,46.7,870.5,869.6,15.5,22.0,7.6,8.1,14.5,15.7,67.6,92.5,40.1,62.2,0.1,0.0,746.2,999.9,0.0
33.8,77.5,46.5,872.9,23.4,7.2,17.1,91.6,63.5,0.0,999.9,0,8378460,54.1,77.9,35.3,47.1,870.5,869.6,15.5,22.2,7.6,8.0,14.4,15.6,67.9,93.0,40.3,62.6,0.1,0.0,751.7,999.9,0.0
33.7,77.2,41.3,873.8,29.0,5.6,11.1,94.6,60.1,0.0,999.9,0,8379324,54.4,78.1,35.4,47.2,870.5,869.8,15.6,22.4,7.6,8.0,14.4,15.6,68.2,93.2,40.5,63.0,0.1,0.0,757.2,999.9,-0.09999999999999432
33.7,79.3,42.0,875.5,22.6,5.9,8.9,95.2,61.5,0.0,999.9,0,8380188,54.6,78.3,35.5,46.9,870.6,870.2,15.7,22.7,7.6,7.9,14.4,15.4,68.5,93.4,40.8,63.2,0.1,0.0,762.7,999.9,0.0
33.7,79.9,40.5,999.9,22.3,5.6,10.1,95.0,62.2,0.0,999.9,0,8381052,54.9,78.5,35.6,46.7,870.6,870.5,15.8,22.7,7.5,7.9,14.3,15.3,68.8,93.5,41.0,63.4,0.1,0.0,768.2,999.9,0.0
33.7,81.5,39.7,873.6,28.4,6.4,11.1,99.0,64.4,0.0,999.9,0,8381916,55.2,78.8,35.7,46.8,871.4,874.9,15.9,22.4,7.5,7.8,14.3,15.2,69.2,93.8,41.2,63.7,0.1,0.0,773.7,999.9,0.0
33.7,82.5,43.1,872.2,20.3,6.8,11.1,98.2,67.3,0.0,999.9,0,8382780,55.5,78.9,35.8,46.9,871.4,875.2,16.0,22.7,7.5,7.6,14.3,14.9,69.6,94.1,41.4,63.5,0.1,0.0,779.2,999.9,0.0
33.6,83.7,46.7,871.9,21.5,6.8,13.0,100.4,67.6,0.0,999.9,0,8383644,55.8,79.1,36.0,47.0,871.4,875.5,16.1,23.0,7.5,7.6,14.2,14.8,69.9,94.2,41.7,64.0,0.1,0.0,784.6,999.9,-0.10000000000000142
33.6,87.7,46.9,872.0,16.2,9.4,20.0,100.8,67.3,0.0,999.9,16,8384508,56.1,79.3,36.1,47.2,871.4,875.7,16.1,23.3,7.5,7.5,14.2,14.5,70.2,94.5,42.0,64.4,0.1,0.0,790.1,999.9,0.0
33.6,83.6,49.4,874.3,17.9,10.2,20.0,102.2,75.6,0.0,999.9,16,8385372,56.4,79.9,36.3,47.2,871.4,875.9,16.1,23.2,7.5,7.5,14.2,14.7,70.5,94.9,42.3,64.7,0.1,0.0,795.6,999.9,0.0
33.6,78.6,58.5,876.4,22.6,7.1,14.0,90.1,69.8,0.0,999.9,0,8386236,56.7,80.3,36.4,47.3,871.5,876.1,16.2,23.2,7.5,7.6,14.3,14.9,70.9,95.5,42.6,65.2,0.1,0.0,801.1,999.9,0.0
33.6,79.0,53.0,875.8,27.5,5.6,12.0,91.2,66.2,0.0,999.9,0,8387100,57.0,80.7,36.6,47.8,871.5,876.0,16.3,23.5,7.5,7.6,14.3,14.9,71.2,95.7,42.8,65.8,0.0,0.0,806.6,999.9,0.0
33.6,80.4,45.1,873.7,30.4,6.2,10.1,95.5,66.0,0.0,999.9,0,8387964,57.3,80.8,36.8,48.0,871.6,876.0,16.4,23.5,7.5,7.5,14.3,14.9,71.6,95.7,43.1,66.2,0.0,0.0,812.0,999.9,0.0
33.5,81.9,50.7,871.2,28.8,6.8,20.0,98.2,67.5,0.0,999.9,18,8388828,57.7,80.8,37.0,48.0,871.6,876.1,16.5,23.6,7.5,7.5,14.3,14.9,72.0,95.6,43.5,66.4,0.0,0.0,817.5,999.9,-0.10000000000000142
33.5,82.6,50.8,869.0,23.2,10.3,17.1,96.1,70.0,0.02,999.9,18,8389692,58.1,80.8,37.2,48.2,871.6,876.1,16.7,23.6,7.5,7.5,14.4,15.0,72.4,95.5,43.9,66.4,0.0,0.0,823.0,999.9,0.0
